"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","HADEVELOPT","HOUSING_PSA","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PARKS_NM","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","STATION_NAME","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","TRANSIT_DISTRICT","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column"
"311913215","75","BROOKLYN","08/25/2025","03:00:00","08/25/2025","04:00:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","08/26/2025","(null)","UNKNOWN","BLACK","M",,"UNKNOWN","UNKNOWN","M","1019235","187823","40.682147","-73.873861","(40.682147, -73.873861)","POINT (-73.873861 40.682147)"
"307940571","43","BRONX","06/03/2025","07:34:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","06/11/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1018182","239890","40.825063","-73.877397","(40.825063, -73.877397)","POINT (-73.877397 40.825063)"
"311999628","41","BRONX","08/27/2025","16:17:00","08/27/2025","16:44:00","COMPLETED","(null)",,"72","DEPT OF CORRECTIONS","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","OTHER","08/27/2025","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","E","1017940","232184","40.803914","-73.878308","(40.803914, -73.878308)","POINT (-73.878308 40.803914)"
"307161551","41","BRONX","05/27/2025","17:30:00","05/27/2025","18:15:00","COMPLETED","(null)",,"72","DEPT OF CORRECTIONS","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","(null)","05/28/2025","(null)","18-24","BLACK HISPANIC","M",,"UNKNOWN","UNKNOWN","F","1017940","232184","40.803914","-73.878308","(40.803914, -73.878308)","POINT (-73.878308 40.803914)"
"312894568","52","BRONX","09/14/2025","16:15:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","(null)","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","09/14/2025","(null)","65+","WHITE HISPANIC","M",,"45-64","WHITE HISPANIC","F","1019706","259126","40.87784403","-73.87178756","(40.87784403, -73.87178756)","POINT (-73.87178756 40.87784403)"
"311926738","75","BROOKLYN","08/26/2025","02:10:00","08/26/2025","02:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","08/26/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","M","1018645","186255","40.677847","-73.875999","(40.677847, -73.875999)","POINT (-73.875999 40.677847)"
"311138010","75","BROOKLYN","08/13/2025","13:00:00","08/13/2025","13:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","08/13/2025","(null)","18-24","BLACK","F",,"UNKNOWN","UNKNOWN","D","1019235","187823","40.682147","-73.873861","(40.682147, -73.873861)","POINT (-73.873861 40.682147)"
"307161550","41","BRONX","05/27/2025","17:30:00","05/27/2025","18:15:00","COMPLETED","(null)",,"72","DEPT OF CORRECTIONS","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","(null)","05/28/2025","(null)","18-24","BLACK HISPANIC","M",,"UNKNOWN","UNKNOWN","F","1017940","232184","40.803914","-73.878308","(40.803914, -73.878308)","POINT (-73.878308 40.803914)"
"308328240","41","BRONX","06/18/2025","16:00:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","(null)","06/19/2025","(null)","18-24","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","E","1017940","232184","40.803914","-73.878308","(40.803914, -73.878308)","POINT (-73.878308 40.803914)"
"303579768","75","BROOKLYN","03/23/2025","03:50:00","03/23/2025","04:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","TRANSIT FACILITY (OTHER)","03/25/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","F","1017846","181402","40.664529","-73.878902","(40.664529, -73.878902)","POINT (-73.878902 40.664529)"
"299983967","75","BROOKLYN","01/17/2025","04:06:00","01/17/2025","04:50:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","01/24/2025","(null)","(null)","(null)","(null)",,"45-64","BLACK","F","1019559","178913","40.657691","-73.872741","(40.657691, -73.872741)","POINT (-73.872741 40.657691)"
"307032285","75","BROOKLYN","05/25/2025","22:30:00","05/25/2025","22:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","05/26/2025","(null)","25-44","BLACK","F",,"UNKNOWN","UNKNOWN","D","1018545","186082","40.677373","-73.876358","(40.677373, -73.876358)","POINT (-73.876358 40.677373)"
"311149292","75","BROOKLYN","08/13/2025","01:57:00","08/13/2025","02:30:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","(null)","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","08/13/2025","(null)","UNKNOWN","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","M","1019077","180289","40.66145983","-73.87447062","(40.66145983, -73.87447062)","POINT (-73.87447062 40.66145983)"
"307161549","41","BRONX","05/27/2025","17:30:00","05/27/2025","18:15:00","COMPLETED","(null)",,"72","DEPT OF CORRECTIONS","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","(null)","05/28/2025","(null)","18-24","BLACK HISPANIC","M",,"UNKNOWN","BLACK HISPANIC","F","1017940","232184","40.803914","-73.878308","(40.803914, -73.878308)","POINT (-73.878308 40.803914)"
"305414103","75","BROOKLYN","04/27/2025","09:00:00","04/27/2025","09:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","04/27/2025","(null)","25-44","UNKNOWN","M",,"45-64","BLACK","F","1018631","185630","40.67613","-73.87605","(40.67613, -73.87605)","POINT (-73.87605 40.67613)"
"307838200","75","BROOKLYN","05/15/2025","03:30:00","05/15/2025","05:50:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","05/16/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","F","1021496","177428","40.653607","-73.865767","(40.653607, -73.865767)","POINT (-73.865767 40.653607)"
"302230866","47","BRONX","02/14/2025","13:20:00","02/14/2025","17:23:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE-HOUSE","03/07/2025","(null)","(null)","(null)","(null)",,"65+","WHITE HISPANIC","F","1020708","257825","40.874278","-73.86817","(40.874278, -73.86817)","POINT (-73.86817 40.874278)"
"308470846","49","BRONX","06/01/2025","01:00:00","06/01/2025","03:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","06/22/2025","(null)","(null)","(null)","(null)",,"25-44","UNKNOWN","F","1021396","251011","40.855573","-73.86572","(40.855573, -73.86572)","POINT (-73.86572 40.855573)"
"307698093","47","BRONX","03/14/2025","16:32:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","06/07/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","M","1021270","261592","40.884615","-73.866119","(40.884615, -73.866119)","POINT (-73.866119 40.884615)"
"310401890","47","BRONX","07/28/2025","10:30:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","261","ARSON 1","HOMELESS SHELTER","07/28/2025","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","D","1021416","257785","40.874167","-73.865612","(40.874167, -73.865612)","POINT (-73.865612 40.874167)"
"311970627","43","BRONX","08/10/2025","03:30:00","08/10/2025","03:45:00","COMPLETED","(null)","911","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","08/27/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1021514","239266","40.823336","-73.865358","(40.823336, -73.865358)","POINT (-73.865358 40.823336)"
"298878856","43","BRONX","01/04/2025","06:00:00","01/04/2025","06:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","01/04/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","M","1021279","244027","40.836404","-73.866183","(40.836404, -73.866183)","POINT (-73.866183 40.836404)"
"304442950","47","BRONX","01/08/2025","20:00:00","01/08/2025","21:09:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","(null)","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","04/09/2025","(null)","(null)","(null)","(null)",,"25-44","UNKNOWN","M","1020461","267768","40.9015605","-73.86901068","(40.9015605, -73.86901068)","POINT (-73.86901068 40.9015605)"
"304372613","49","BRONX","02/18/2025","22:11:00","02/18/2025","22:40:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","(null)","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","04/08/2025","(null)","(null)","(null)","(null)",,"25-44","UNKNOWN","M","1021000","248310","40.84815212","-73.86716764","(40.84815212, -73.86716764)","POINT (-73.86716764 40.84815212)"
"299400196","43","BRONX","01/01/2025","22:35:00","01/01/2025","22:59:00","COMPLETED","(null)","66563","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","01/14/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1021250","240020","40.825407","-73.866308","(40.825407, -73.866308)","POINT (-73.866308 40.825407)"
"298803208","49","BRONX","12/24/2024","21:26:00",,"(null)","COMPLETED","(null)","34805","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","01/02/2025","(null)","(null)","(null)","(null)",,"65+","UNKNOWN","F","1020673","255267","40.867259","-73.86831","(40.867259, -73.86831)","POINT (-73.86831 40.867259)"
"312800253","49","BRONX","09/12/2025","04:58:00","09/12/2025","06:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","09/12/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","BLACK HISPANIC","F","1020156","251717","40.857517","-73.8702","(40.857517, -73.8702)","POINT (-73.8702 40.857517)"
"300781740","104","QUEENS","02/05/2025","22:19:00","02/05/2025","23:07:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO QUEENS NORTH","263","ARSON 2,3,4","COMMERCIAL BUILDING","02/08/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1019964","195324","40.702733","-73.871192","(40.702733, -73.871192)","POINT (-73.871192 40.702733)"
"303765406","43","BRONX","03/28/2025","01:36:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","03/28/2025","(null)","(null)","(null)","(null)",,"25-44","WHITE HISPANIC","F","1021992","238126","40.820204","-73.863639","(40.820204, -73.863639)","POINT (-73.863639 40.820204)"
"306930439","75","BROOKLYN","05/22/2025","13:00:00",,"13:22:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","05/23/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1022254","183463","40.670168","-73.863","(40.670168, -73.863)","POINT (-73.863 40.670168)"
"299960486","102","QUEENS","10/05/2024","03:18:00","10/05/2024","03:42:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO QUEENS SOUTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","01/06/2025","(null)","(null)","(null)","(null)",,"25-44","ASIAN / PACIFIC ISLANDER","M","1023107","188104","40.682903","-73.859899","(40.682903, -73.859899)","POINT (-73.859899 40.682903)"
"306288707","106","QUEENS","12/30/2024","00:17:00","12/30/2024","00:47:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO QUEENS SOUTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","05/12/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","F","1023865","186072","40.677322","-73.857178","(40.677322, -73.857178)","POINT (-73.857178 40.677322)"
"302690013","47","BRONX","03/12/2025","13:00:00","03/12/2025","14:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","03/12/2025","(null)","25-44","BLACK","F",,"25-44","WHITE","M","1021554","261934","40.885553","-73.865088","(40.885553, -73.865088)","POINT (-73.865088 40.885553)"
"305584654","43","BRONX","04/26/2025","10:50:00","04/26/2025","11:11:00","COMPLETED","(null)","66563","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","04/30/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1021566","240494","40.826707","-73.865166","(40.826707, -73.865166)","POINT (-73.865166 40.826707)"
"303765405","43","BRONX","03/28/2025","01:32:00","03/28/2025","01:43:00","COMPLETED","(null)","930","2","N.Y. HOUSING POLICE","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE - PUBLIC HOUSING","03/28/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","M","1021992","238126","40.820204","-73.863639","(40.820204, -73.863639)","POINT (-73.863639 40.820204)"
"305580691","43","BRONX","04/29/2025","16:55:00",,"(null)","COMPLETED","(null)","66563","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","04/30/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1021566","240494","40.826707","-73.865166","(40.826707, -73.865166)","POINT (-73.865166 40.826707)"
"310584780","49","BRONX","08/01/2025","00:01:00","08/01/2025","00:15:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE-HOUSE","08/02/2025","(null)","(null)","(null)","(null)",,"45-64","BLACK","F","1023003","247170","40.845025","-73.859933","(40.845025, -73.859933)","POINT (-73.859933 40.845025)"
"313509960","75","BROOKLYN","09/21/2025","14:09:00","09/21/2025","18:09:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","PARKING LOT/GARAGE (PRIVATE)","09/26/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1022957","181217","40.664","-73.860479","(40.664, -73.860479)","POINT (-73.860479 40.664)"
"299167961","43","BRONX","12/09/2024","08:19:00","12/09/2024","10:33:00","ATTEMPTED","(null)","887","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","01/09/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1026737","237778","40.81923","-73.846499","(40.81923, -73.846499)","POINT (-73.846499 40.81923)"
"301919550","109","QUEENS","02/23/2025","17:42:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","03/02/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1026148","223820","40.780921","-73.848712","(40.780921, -73.848712)","POINT (-73.848712 40.780921)"
"311876076","43","BRONX","08/24/2025","19:57:00","08/24/2025","20:30:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE-HOUSE","08/25/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","UNKNOWN","M","1026226","236504","40.815734","-73.848352","(40.815734, -73.848352)","POINT (-73.848352 40.815734)"
"299262359","47","BRONX","01/11/2025","08:50:00","01/11/2025","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE-HOUSE","01/11/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","M","1024818","260117","40.880552","-73.853295","(40.880552, -73.853295)","POINT (-73.853295 40.880552)"
"308387706","47","BRONX","04/25/2025","03:50:00","04/25/2025","04:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE-HOUSE","06/20/2025","(null)","45-64","BLACK","M",,"25-44","BLACK","F","1025805","262121","40.886048","-73.849713","(40.886048, -73.849713)","POINT (-73.849713 40.886048)"
"300393054","49","BRONX","01/02/2025","13:50:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE-HOUSE","02/01/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1024008","246560","40.843344","-73.856304","(40.843344, -73.856304)","POINT (-73.856304 40.843344)"
"312189983","43","BRONX","08/31/2025","13:18:00","08/31/2025","14:40:00","COMPLETED","(null)","887","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","09/01/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1026269","237948","40.819698","-73.848186","(40.819698, -73.848186)","POINT (-73.848186 40.819698)"
"306469122","47","BRONX","01/31/2025","12:51:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESTAURANT/DINER","05/15/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1025653","258347","40.875689","-73.850288","(40.875689, -73.850288)","POINT (-73.850288 40.875689)"
"302885734","102","QUEENS","03/16/2025","01:14:00","03/16/2025","01:21:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO QUEENS SOUTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE-HOUSE","03/16/2025","(null)","25-44","UNKNOWN","M",,"25-44","ASIAN / PACIFIC ISLANDER","M","1030162","191193","40.691348","-73.834441","(40.691348, -73.834441)","POINT (-73.834441 40.691348)"
"299795290","47","BRONX","01/16/2025","03:30:00","01/16/2025","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/21/2025","(null)","25-44","BLACK","M",,"45-64","BLACK","F","1027855","268138","40.902551","-73.842261","(40.902551, -73.842261)","POINT (-73.842261 40.902551)"
"312811633","109","QUEENS","09/12/2025","06:21:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE-HOUSE","09/12/2025","(null)","25-44","WHITE HISPANIC","M",,"65+","WHITE HISPANIC","M","1027452","224901","40.783881","-73.843996","(40.783881, -73.843996)","POINT (-73.843996 40.783881)"
"301599856","110","QUEENS","02/24/2025","01:47:00","02/24/2025","02:27:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","(null)","ARSON","(null)","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","02/24/2025","(null)","(null)","(null)","(null)",,"18-24","BLACK HISPANIC","M","1029736","210443","40.74417699984","-73.83584805299","(40.74417699984031, -73.83584805298892)","POINT (-73.83584805298892 40.74417699984031)"
